participantID,BlockType, randColour, randOri, randSize, TestCondition, Response, trialResult, RT(ms) ,
BO20160610,2,1,1,1,2,1,1,160, 
BO20160610,2,1,2,1,2,2,1,253, 
BO20160610,2,1,1,1,2,2,0,293, 
BO20160610,2,1,2,2,2,2,1,413, 
BO20160610,2,2,2,2,2,2,1,2626, 
BO20160610,2,1,1,1,2,1,1,13, 
BO20160610,2,1,2,2,2,2,1,13, 
BO20160610,2,2,1,2,2,1,1,653, 
BO20160610,2,1,1,1,2,2,0,373, 
BO20160610,2,1,1,2,2,1,1,280, 
BO20160610,2,2,2,1,2,2,1,227, 
BO20160610,2,1,1,2,2,1,1,347, 
BO20160610,2,1,1,2,2,1,1,373, 
BO20160610,2,2,2,1,2,2,1,107, 
BO20160610,2,2,2,1,2,2,1,626, 
BO20160610,2,1,2,2,2,2,1,373, 
BO20160610,2,1,2,2,2,2,1,40, 
BO20160610,2,1,1,1,2,1,1,227, 
BO20160610,2,2,2,2,2,2,1,520, 
BO20160610,2,2,2,2,2,2,1,307, 
BO20160610,2,1,2,1,2,2,1,227, 
BO20160610,2,1,2,1,2,2,1,240, 
BO20160610,2,2,1,2,2,1,1,107, 
BO20160610,2,1,2,2,2,2,1,13, 
BO20160610,2,1,1,1,2,2,0,1573, 
BO20160610,2,2,2,2,2,2,1,333, 
BO20160610,2,2,1,1,2,1,1,93, 
BO20160610,2,2,1,2,2,1,1,13, 
BO20160610,2,1,2,2,2,2,1,307, 
BO20160610,2,2,2,1,2,1,0,626, 
BO20160610,2,2,2,1,2,2,1,413, 
BO20160610,2,2,2,2,2,2,1,360, 
BO20160610,2,1,1,1,2,1,1,760, 
BO20160610,2,2,2,2,2,2,1,360, 
BO20160610,2,2,1,1,2,1,1,427, 
BO20160610,2,1,2,2,2,2,1,413, 
BO20160610,2,2,1,2,2,1,1,173, 
BO20160610,2,1,2,1,2,2,1,147, 
BO20160610,2,2,2,2,2,1,0,13, 
BO20160610,2,2,2,2,2,2,1,80, 
BO20160610,2,1,1,1,2,2,0,14, 
BO20160610,2,1,1,2,2,1,1,80, 
BO20160610,2,2,2,1,2,2,1,13, 
BO20160610,2,2,1,1,2,1,1,13, 
BO20160610,2,2,1,2,2,1,1,253, 
BO20160610,2,2,1,1,2,1,1,400, 
BO20160610,2,1,2,2,2,2,1,720, 
BO20160610,2,1,2,1,2,2,1,333, 
BO20160610,2,1,1,2,2,1,1,13, 
BO20160610,2,1,1,1,2,1,1,80, 
BO20160610,2,1,1,2,2,1,1,27, 
BO20160610,2,2,1,1,2,1,1,13, 
BO20160610,2,1,2,1,2,2,1,13, 
BO20160610,2,1,1,2,2,2,0,120, 
BO20160610,2,2,1,2,2,1,1,280, 
BO20160610,2,1,2,1,2,2,1,333, 
BO20160610,2,1,1,1,2,1,1,200, 
BO20160610,2,2,1,1,2,1,1,13, 
BO20160610,2,2,2,1,2,2,1,280, 
BO20160610,2,2,1,2,2,1,1,13, 
BO20160610,2,1,2,2,2,2,1,467, 
BO20160610,2,1,2,1,2,2,1,200, 
BO20160610,2,2,1,1,2,1,1,13, 
BO20160610,2,1,1,2,2,2,0,293, 
BO20160610,2,2,1,2,2,1,1,333, 
BO20160610,2,1,2,1,2,2,1,1226, 
BO20160610,2,1,2,1,2,2,1,3172, 
BO20160610,2,2,2,1,2,2,1,546, 
BO20160610,2,1,1,2,2,2,0,1160, 
BO20160610,2,1,2,1,2,2,1,13, 
BO20160610,2,2,2,1,2,2,1,893, 
BO20160610,2,2,1,1,2,1,1,213, 
BO20160610,2,2,1,1,2,1,1,373, 
BO20160610,2,2,2,1,2,2,1,67, 
BO20160610,2,2,2,2,2,2,1,680, 
BO20160610,2,1,2,2,2,2,1,40, 
BO20160610,2,2,2,2,2,2,1,160, 
BO20160610,2,1,2,1,2,1,0,293, 
BO20160610,2,1,2,2,2,2,1,240, 
BO20160610,2,1,1,2,2,1,1,107, 
BO20160610,2,2,2,2,2,2,1,13, 
BO20160610,2,1,1,1,2,1,1,13, 
BO20160610,2,1,1,2,2,1,1,427, 
BO20160610,2,1,2,2,2,2,1,160, 
BO20160610,2,1,1,1,2,1,1,13, 
BO20160610,2,2,1,1,2,1,1,80, 
BO20160610,2,2,2,1,2,2,1,13, 
BO20160610,2,2,1,2,2,1,1,13, 
BO20160610,2,2,1,1,2,1,1,693, 
BO20160610,2,1,1,2,2,1,1,40, 
BO20160610,2,2,2,1,2,2,1,13, 
BO20160610,2,2,1,2,2,1,1,173, 
BO20160610,9,2,1,2,2,1,1,840, 
BO20160610,9,2,2,2,1,2,1,507, 
BO20160610,9,2,1,1,3,2,0,213, 
BO20160610,9,2,1,2,2,1,1,173, 
BO20160610,9,2,2,1,2,2,1,626, 
BO20160610,9,1,2,2,1,1,1,520, 
BO20160610,9,1,1,2,2,2,0,586, 
BO20160610,9,1,1,2,1,1,1,120, 
BO20160610,9,2,2,2,2,2,1,840, 
BO20160610,9,1,2,2,3,2,1,360, 
BO20160610,9,1,1,1,3,1,1,600, 
BO20160610,9,1,1,1,2,1,1,427, 
BO20160610,9,1,2,2,2,2,1,440, 
BO20160610,9,2,2,1,1,2,1,560, 
BO20160610,9,2,2,1,3,1,1,627, 
BO20160610,9,2,1,2,3,2,1,626, 
BO20160610,9,1,2,2,2,2,1,440, 
BO20160610,9,1,2,2,1,1,1,533, 
BO20160610,9,2,1,1,3,2,0,706, 
BO20160610,9,2,1,2,3,2,1,587, 
BO20160610,9,2,1,2,1,2,1,506, 
BO20160610,9,2,1,1,2,1,1,706, 
BO20160610,9,1,2,2,1,1,1,586, 
BO20160610,9,1,2,2,3,2,1,586, 
BO20160610,9,2,2,2,1,2,1,13, 
BO20160610,9,1,2,2,2,2,1,707, 
BO20160610,9,2,1,2,3,2,1,600, 
BO20160610,9,1,2,1,1,1,1,533, 
BO20160610,9,1,2,1,1,1,1,520, 
BO20160610,9,1,1,1,3,2,0,827, 
BO20160610,9,1,1,1,3,1,1,493, 
BO20160610,9,1,1,1,3,1,1,1026, 
BO20160610,9,1,1,1,1,1,1,533, 
BO20160610,9,1,2,2,3,2,1,307, 
BO20160610,9,2,1,2,1,1,0,1280, 
BO20160610,9,1,1,1,2,1,1,933, 
BO20160610,9,2,1,1,1,2,1,467, 
BO20160610,9,1,1,2,2,1,1,386, 
BO20160610,9,2,1,2,2,1,1,387, 
BO20160610,9,2,1,1,3,2,0,680, 
BO20160610,9,2,2,1,2,1,0,666, 
BO20160610,9,1,2,1,1,1,1,573, 
BO20160610,9,1,2,2,1,1,1,400, 
BO20160610,9,2,2,2,1,2,1,413, 
BO20160610,9,2,1,1,3,1,1,586, 
BO20160610,9,2,1,2,1,2,1,506, 
BO20160610,9,1,1,2,2,1,1,400, 
BO20160610,9,2,1,1,1,2,1,973, 
BO20160610,9,2,2,1,2,2,1,586, 
BO20160610,9,1,2,2,2,2,1,573, 
BO20160610,9,1,1,2,3,2,1,560, 
BO20160610,9,2,1,1,2,1,1,413, 
BO20160610,9,1,1,1,1,1,1,547, 
BO20160610,9,2,1,2,2,1,1,666, 
BO20160610,9,1,1,2,3,2,1,480, 
BO20160610,9,1,1,1,3,2,0,800, 
BO20160610,9,1,2,2,1,2,0,173, 
BO20160610,9,1,2,2,3,2,1,693, 
BO20160610,9,1,2,1,1,1,1,320, 
BO20160610,9,2,1,1,2,1,1,613, 
BO20160610,9,2,2,1,3,2,0,626, 
BO20160610,9,2,2,2,2,2,1,627, 
BO20160610,9,2,1,2,2,1,1,400, 
BO20160610,9,2,2,1,3,2,0,453, 
BO20160610,9,2,2,2,2,2,1,987, 
BO20160610,9,2,1,1,1,2,1,773, 
BO20160610,9,2,2,2,2,2,1,413, 
BO20160610,9,1,2,2,2,1,0,520, 
BO20160610,9,2,1,1,3,2,0,600, 
BO20160610,9,2,2,1,3,1,1,666, 
BO20160610,9,1,1,2,1,1,1,627, 
BO20160610,9,2,1,1,2,1,1,600, 
BO20160610,9,1,2,2,3,2,1,387, 
BO20160610,9,2,2,2,1,2,1,547, 
BO20160610,9,1,1,2,1,1,1,547, 
BO20160610,9,1,2,2,3,2,1,840, 
BO20160610,9,1,2,1,1,1,1,480, 
BO20160610,9,1,1,1,1,1,1,453, 
BO20160610,9,1,2,1,3,1,1,800, 
BO20160610,9,1,2,1,3,1,1,347, 
BO20160610,9,1,2,2,3,1,0,853, 
BO20160610,9,2,2,2,3,2,1,373, 
BO20160610,9,1,1,1,3,2,0,533, 
BO20160610,9,2,2,2,3,2,1,347, 
BO20160610,9,2,1,2,1,2,1,706, 
BO20160610,9,1,2,1,3,2,0,680, 
BO20160610,9,1,1,1,1,1,1,586, 
BO20160610,9,1,1,1,3,1,1,680, 
BO20160610,9,1,1,2,2,1,1,440, 
BO20160610,9,2,2,1,3,2,0,506, 
BO20160610,9,1,1,2,3,1,0,613, 
BO20160610,9,2,2,1,3,1,1,373, 
BO20160610,9,2,1,1,1,1,0,227, 
BO20160610,9,1,2,1,2,2,1,720, 
BO20160610,9,2,2,2,2,2,1,440, 
BO20160610,9,2,1,2,2,1,1,360, 
BO20160610,9,2,2,1,2,2,1,373, 
BO20160610,9,2,2,2,2,2,1,453, 
BO20160610,9,2,1,1,1,2,1,520, 
BO20160610,9,1,1,1,2,2,0,840, 
BO20160610,9,1,2,2,3,2,1,320, 
BO20160610,9,1,1,2,2,1,1,466, 
BO20160610,9,2,1,2,1,2,1,1773, 
BO20160610,9,1,2,1,2,1,0,173, 
BO20160610,9,2,1,2,3,2,1,480, 
BO20160610,9,1,1,2,3,2,1,613, 
BO20160610,9,1,1,1,2,1,1,467, 
BO20160610,9,1,2,2,1,1,1,560, 
BO20160610,9,2,1,2,2,1,1,626, 
BO20160610,9,1,2,1,2,2,1,720, 
BO20160610,9,1,1,2,3,2,1,853, 
BO20160610,9,2,2,1,3,1,1,373, 
BO20160610,9,1,2,2,2,2,1,906, 
BO20160610,9,1,2,2,3,2,1,413, 
BO20160610,9,2,2,1,1,2,1,253, 
BO20160610,9,1,2,2,1,1,1,280, 
BO20160610,9,2,2,2,1,2,1,360, 
BO20160610,9,1,2,1,3,1,1,693, 
BO20160610,9,1,2,1,3,1,1,493, 
BO20160610,9,1,2,2,1,1,1,440, 
BO20160610,9,1,1,2,2,1,1,587, 
BO20160610,9,1,1,2,1,1,1,507, 
BO20160610,9,1,1,1,2,1,1,613, 
BO20160610,9,1,1,2,2,1,1,347, 
BO20160610,9,2,2,2,2,2,1,347, 
BO20160610,9,2,2,1,2,2,1,506, 
BO20160610,9,1,2,1,3,1,1,320, 
BO20160610,9,1,2,2,2,2,1,280, 
BO20160610,9,2,2,1,2,2,1,573, 
BO20160610,9,1,1,2,1,1,1,746, 
BO20160610,9,2,2,1,1,2,1,547, 
BO20160610,9,1,1,2,1,1,1,680, 
BO20160610,9,2,1,2,3,1,0,733, 
BO20160610,9,2,1,1,3,2,0,426, 
BO20160610,9,1,1,2,3,2,1,507, 
BO20160610,9,1,1,1,2,1,1,733, 
BO20160610,9,1,2,2,2,2,1,520, 
BO20160610,9,2,2,2,3,2,1,467, 
BO20160610,9,2,1,1,1,2,1,520, 
BO20160610,9,1,2,1,2,2,1,706, 
BO20160610,9,2,2,1,3,2,0,320, 
BO20160610,9,1,2,2,1,2,0,973, 
BO20160610,9,1,1,1,1,1,1,786, 
BO20160610,9,2,2,1,1,2,1,493, 
BO20160610,9,1,2,1,3,1,1,613, 
BO20160610,9,2,2,1,3,1,1,466, 
BO20160610,9,2,2,2,1,2,1,333, 
BO20160610,9,1,2,1,2,1,0,426, 
BO20160610,9,2,1,2,3,2,1,680, 
BO20160610,9,2,1,2,3,2,1,640, 
BO20160610,9,1,2,1,2,2,1,680, 
BO20160610,9,2,2,2,3,2,1,400, 
BO20160610,9,1,2,1,1,1,1,587, 
BO20160610,9,1,1,2,2,1,1,467, 
BO20160610,9,1,2,1,3,2,0,706, 
BO20160610,9,2,2,1,1,2,1,693, 
BO20160610,9,1,2,1,1,1,1,320, 
BO20160610,9,2,1,1,3,2,0,480, 
BO20160610,9,2,2,1,2,2,1,400, 
BO20160610,9,2,1,1,1,1,0,267, 
BO20160610,9,2,1,1,2,2,0,586, 
BO20160610,9,2,1,2,3,1,0,240, 
BO20160610,9,2,1,1,2,1,1,680, 
BO20160610,9,2,2,2,3,2,1,13, 
BO20160610,9,1,1,2,3,2,1,453, 
BO20160610,9,2,2,1,2,2,1,507, 
BO20160610,9,2,1,1,3,1,1,427, 
BO20160610,9,2,1,1,2,2,0,93, 
BO20160610,9,2,2,1,2,2,1,467, 
BO20160610,9,1,2,1,1,2,0,133, 
BO20160610,9,1,2,2,3,2,1,680, 
BO20160610,9,2,2,2,3,1,0,107, 
BO20160610,9,1,2,1,2,2,1,453, 
BO20160610,9,1,2,2,1,1,1,493, 
BO20160610,9,2,2,1,1,2,1,80, 
BO20160610,9,2,1,1,1,1,0,333, 
BO20160610,9,2,2,1,1,2,1,93, 
BO20160610,9,2,1,2,3,1,0,200, 
BO20160610,9,1,1,1,2,2,0,253, 
BO20160610,9,1,1,2,3,1,0,973, 
BO20160610,9,2,1,1,2,1,1,547, 
BO20160610,9,1,1,2,3,2,1,387, 
BO20160610,9,2,1,2,1,2,1,160, 
BO20160610,9,1,1,2,1,2,0,1080, 
BO20160610,9,2,2,2,1,2,1,427, 
BO20160610,9,1,2,1,2,1,0,400, 
BO20160610,9,2,1,2,1,2,1,560, 
BO20160610,9,1,1,1,3,2,0,587, 
BO20160610,9,2,1,2,1,2,1,946, 
BO20160610,9,2,2,1,1,2,1,467, 
BO20160610,9,2,1,2,3,2,1,627, 
BO20160610,9,2,2,1,1,2,1,520, 
BO20160610,9,1,1,1,1,1,1,413, 
BO20160610,9,1,1,1,2,1,1,706, 
BO20160610,9,2,2,2,3,2,1,387, 
BO20160610,9,2,1,1,2,1,1,360, 
BO20160610,9,2,2,2,1,2,1,600, 
BO20160610,9,2,1,1,3,2,0,520, 
BO20160610,9,2,1,1,2,1,1,440, 
BO20160610,9,1,2,2,2,2,1,53, 
BO20160610,9,2,2,1,1,2,1,560, 
BO20160610,9,2,2,2,2,2,1,746, 
BO20160610,9,2,1,1,3,1,1,720, 
BO20160610,9,2,2,2,2,2,1,400, 
BO20160610,9,1,2,1,1,1,1,133, 
BO20160610,9,2,1,2,2,2,0,653, 
BO20160610,9,1,1,1,1,1,1,40, 
BO20160610,9,1,2,2,2,2,1,1120, 
BO20160610,9,1,1,2,1,1,1,733, 
BO20160610,9,1,1,2,2,1,1,560, 
BO20160610,9,1,2,2,3,2,1,920, 
BO20160610,9,2,2,2,2,2,1,1066, 
BO20160610,9,1,1,1,2,2,0,666, 
BO20160610,9,1,2,1,2,2,1,413, 
BO20160610,9,2,1,2,2,1,1,13, 
BO20160610,9,2,1,2,2,2,0,67, 
BO20160610,9,1,2,1,3,2,0,640, 
BO20160610,9,2,2,2,3,2,1,427, 
BO20160610,9,1,1,1,1,1,1,587, 
BO20160610,9,2,2,2,3,2,1,653, 
BO20160610,9,2,2,2,3,2,1,293, 
BO20160610,9,1,1,2,1,1,1,427, 
BO20160610,9,2,2,2,3,2,1,360, 
BO20160610,9,2,2,2,1,2,1,893, 
BO20160610,9,1,1,1,1,1,1,160, 
BO20160610,9,2,1,1,1,2,1,773, 
BO20160610,9,1,1,1,2,1,1,640, 
BO20160610,9,1,2,2,2,2,1,800, 
BO20160610,9,1,2,1,2,2,1,440, 
BO20160610,9,1,1,1,2,1,1,307, 
BO20160610,9,2,1,2,2,1,1,347, 
BO20160610,9,2,1,1,2,1,1,413, 
BO20160610,9,1,2,1,2,2,1,333, 
BO20160610,9,2,1,1,1,2,1,640, 
BO20160610,9,2,1,1,3,1,1,800, 
BO20160610,9,1,2,2,1,1,1,880, 
BO20160610,9,2,1,1,3,1,1,813, 
BO20160610,9,1,2,1,3,1,1,467, 
BO20160610,9,1,2,2,3,2,1,720, 
BO20160610,9,2,2,1,3,2,0,400, 
BO20160610,9,2,2,2,2,2,1,293, 
BO20160610,9,1,1,1,1,1,1,227, 
BO20160610,9,1,1,1,3,1,1,693, 
BO20160610,9,2,1,2,2,2,0,387, 
BO20160610,9,2,2,2,1,2,1,666, 
BO20160610,9,2,2,1,2,2,1,373, 
BO20160610,9,2,2,1,1,2,1,440, 
BO20160610,9,1,1,1,1,1,1,240, 
BO20160610,9,2,1,2,1,2,1,13, 
BO20160610,9,2,2,2,1,2,1,293, 
BO20160610,9,2,1,2,1,2,1,493, 
BO20160610,9,1,1,1,3,1,1,187, 
BO20160610,9,1,1,2,1,1,1,467, 
BO20160610,9,2,2,2,1,2,1,13, 
BO20160610,9,2,1,1,1,2,1,240, 
BO20160610,9,1,2,1,3,1,1,293, 
BO20160610,9,1,2,1,1,1,1,333, 
BO20160610,9,1,1,2,2,1,1,826, 
BO20160610,9,1,2,1,1,2,0,227, 
BO20160610,9,2,1,2,3,1,0,573, 
BO20160610,9,1,1,2,3,2,1,1053, 
BO20160610,9,1,2,1,1,1,1,587, 
BO20160610,9,1,2,2,1,1,1,426, 
BO20160610,9,2,1,2,3,2,1,480, 
BO20160610,9,2,1,1,1,2,1,466, 
BO20160610,9,1,1,1,3,1,1,760, 
BO20160610,9,1,2,1,2,2,1,840, 
BO20160610,9,1,1,1,1,1,1,533, 
BO20160610,9,2,2,2,2,2,1,867, 
BO20160610,9,2,2,1,3,1,1,403, 
BO20160610,9,1,1,1,2,1,1,573, 
BO20160610,9,1,2,2,2,2,1,360, 
BO20160610,9,1,1,2,3,2,1,573, 
BO20160610,9,2,2,1,2,2,1,733, 
BO20160610,9,2,1,2,1,1,0,1680, 
BO20160610,9,2,2,1,1,2,1,360, 
BO20160610,9,2,1,1,2,2,0,680, 
BO20160610,9,1,1,2,1,1,1,560, 
BO20160610,9,2,2,2,3,2,1,373, 
BO20160610,9,2,2,1,3,2,0,466, 
BO20160610,9,1,1,2,2,1,1,413, 
BO20160610,9,1,2,1,3,1,1,640, 
BO20160610,9,1,1,1,3,1,1,613, 
BO20160610,9,1,1,2,1,1,1,520, 
BO20160610,9,1,1,2,2,1,1,493, 
BO20160610,9,2,2,1,2,2,1,680, 
BO20160610,9,2,1,2,1,1,0,307, 
BO20160610,9,1,1,2,3,1,0,320, 
BO20160610,1,2,2,2,1,2,1,200, 
BO20160610,1,2,2,2,1,2,1,187, 
BO20160610,1,2,2,1,1,2,1,373, 
BO20160610,1,1,2,2,1,1,1,240, 
BO20160610,1,1,1,2,1,1,1,400, 
BO20160610,1,1,2,2,1,1,1,266, 
BO20160610,1,2,2,2,1,2,1,93, 
BO20160610,1,1,2,2,1,1,1,426, 
BO20160610,1,1,2,1,1,1,1,307, 
BO20160610,1,1,2,1,1,1,1,253, 
BO20160610,1,1,2,1,1,1,1,293, 
BO20160610,1,2,2,1,1,2,1,227, 
BO20160610,1,1,2,1,1,1,1,120, 
BO20160610,1,2,1,1,1,2,1,213, 
BO20160610,1,2,2,1,1,2,1,280, 
BO20160610,1,2,1,2,1,2,1,227, 
BO20160610,1,2,2,1,1,2,1,280, 
BO20160610,1,2,1,1,1,2,1,227, 
BO20160610,1,2,1,1,1,2,1,347, 
BO20160610,1,1,1,2,1,1,1,13, 
BO20160610,1,1,1,2,1,1,1,27, 
BO20160610,1,2,2,1,1,2,1,13, 
BO20160610,1,1,1,1,1,1,1,267, 
BO20160610,1,2,1,2,1,2,1,267, 
BO20160610,1,2,1,2,1,2,1,213, 
BO20160610,1,1,2,2,1,1,1,280, 
BO20160610,1,1,1,1,1,1,1,253, 
BO20160610,1,2,2,2,1,2,1,240, 
BO20160610,1,2,1,1,1,2,1,320, 
BO20160610,1,1,2,2,1,1,1,67, 
BO20160610,1,1,1,2,1,1,1,240, 
BO20160610,1,1,2,1,1,1,1,267, 
BO20160610,1,1,1,2,1,1,1,293, 
BO20160610,1,2,1,1,1,2,1,187, 
BO20160610,1,1,1,1,1,1,1,160, 
BO20160610,1,2,1,1,1,2,1,227, 
BO20160610,1,1,1,1,1,1,1,187, 
BO20160610,1,1,2,1,1,1,1,280, 
BO20160610,1,1,2,1,1,1,1,13, 
BO20160610,1,2,2,2,1,2,1,187, 
BO20160610,1,1,1,2,1,1,1,213, 
BO20160610,1,1,1,2,1,1,1,346, 
BO20160610,1,1,2,2,1,1,1,280, 
BO20160610,1,2,2,1,1,2,1,266, 
BO20160610,1,1,1,1,1,1,1,213, 
BO20160610,1,2,2,1,1,2,1,320, 
BO20160610,1,2,1,1,1,1,0,267, 
BO20160610,1,2,1,2,1,2,1,133, 
BO20160610,1,1,1,2,1,1,1,160, 
BO20160610,1,2,2,2,1,2,1,120, 
BO20160610,1,2,2,2,1,2,1,160, 
BO20160610,1,2,2,1,1,2,1,333, 
BO20160610,1,2,2,2,1,2,1,120, 
BO20160610,1,1,1,2,1,1,1,120, 
BO20160610,1,2,1,2,1,2,1,187, 
BO20160610,1,1,2,1,1,1,1,27, 
BO20160610,1,1,1,1,1,1,1,120, 
BO20160610,1,1,2,1,1,1,1,13, 
BO20160610,1,2,1,1,1,2,1,67, 
BO20160610,1,2,1,2,1,2,1,147, 
BO20160610,1,1,1,2,1,1,1,27, 
BO20160610,1,2,1,1,1,2,1,53, 
BO20160610,1,1,2,2,1,1,1,13, 
BO20160610,1,2,1,2,1,2,1,13, 
BO20160610,1,1,2,1,1,1,1,13, 
BO20160610,1,2,1,1,1,2,1,400, 
BO20160610,1,2,2,2,1,2,1,27, 
BO20160610,1,1,2,2,1,1,1,13, 
BO20160610,1,1,2,2,1,1,1,453, 
BO20160610,1,2,2,2,1,2,1,413, 
BO20160610,1,2,2,1,1,2,1,400, 
BO20160610,1,1,2,1,1,1,1,493, 
BO20160610,1,1,1,2,1,1,1,373, 
BO20160610,1,2,1,2,1,2,1,493, 
BO20160610,1,1,2,2,1,1,1,40, 
BO20160610,1,2,1,2,1,2,1,40, 
BO20160610,1,2,1,2,1,2,1,13, 
BO20160610,1,1,1,1,1,1,1,13, 
BO20160610,1,1,2,2,1,1,1,1520, 
BO20160610,1,2,2,1,1,2,1,147, 
BO20160610,1,2,2,2,1,2,1,120, 
BO20160610,1,1,1,1,1,1,1,13, 
BO20160610,1,2,2,2,1,2,1,133, 
BO20160610,1,2,1,1,1,2,1,1213, 
BO20160610,1,1,2,2,1,1,1,213, 
BO20160610,1,1,1,1,1,1,1,13, 
BO20160610,1,2,1,2,1,2,1,13, 
BO20160610,1,1,1,1,1,1,1,413, 
BO20160610,1,2,1,1,1,2,1,40, 
BO20160610,1,2,2,1,1,2,1,307, 
BO20160610,1,1,2,1,1,1,1,53, 
BO20160610,1,1,1,1,1,1,1,13, 
BO20160610,1,1,1,1,1,1,1,13, 
BO20160610,1,1,1,2,1,1,1,133, 
BO20160610,1,2,1,2,1,2,1,147, 
BO20160610,1,2,2,1,1,2,1,413, 
BO20160610,3,2,1,1,3,1,1,133, 
BO20160610,3,2,1,1,3,1,1,13, 
BO20160610,3,1,1,2,3,2,1,666, 
BO20160610,3,1,2,1,3,1,1,13, 
BO20160610,3,1,2,1,3,1,1,293, 
BO20160610,3,2,2,2,3,2,1,160, 
BO20160610,3,1,2,1,3,1,1,160, 
BO20160610,3,1,2,2,3,2,1,13, 
BO20160610,3,1,2,2,3,2,1,67, 
BO20160610,3,1,2,1,3,1,1,80, 
BO20160610,3,1,2,2,3,2,1,920, 
BO20160610,3,2,2,1,3,1,1,626, 
BO20160610,3,1,2,2,3,2,1,546, 
BO20160610,3,2,2,2,3,2,1,586, 
BO20160610,3,2,2,2,3,2,1,653, 
BO20160610,3,1,1,2,3,2,1,400, 
BO20160610,3,2,2,2,3,2,1,653, 
BO20160610,3,1,1,2,3,2,1,427, 
BO20160610,3,2,2,1,3,1,1,533, 
BO20160610,3,1,2,1,3,1,1,480, 
BO20160610,3,2,2,1,3,1,1,586, 
BO20160610,3,1,1,1,3,1,1,706, 
BO20160610,3,1,1,1,3,1,1,400, 
BO20160610,3,1,1,1,3,1,1,13, 
BO20160610,3,2,1,2,3,2,1,13, 
BO20160610,3,2,2,2,3,2,1,13, 
BO20160610,3,1,1,1,3,1,1,13, 
BO20160610,3,1,1,2,3,2,1,200, 
BO20160610,3,1,1,1,3,1,1,13, 
BO20160610,3,2,1,2,3,2,1,13, 
BO20160610,3,1,2,2,3,2,1,26, 
BO20160610,3,2,2,1,3,1,1,280, 
BO20160610,3,1,1,2,3,2,1,13, 
BO20160610,3,1,2,1,3,1,1,27, 
BO20160610,3,1,2,2,3,2,1,13, 
BO20160610,3,2,2,2,3,2,1,200, 
BO20160610,3,1,2,1,3,1,1,93, 
BO20160610,3,1,1,2,3,2,1,13, 
BO20160610,3,1,1,2,3,2,1,27, 
BO20160610,3,2,2,2,3,2,1,293, 
BO20160610,3,2,2,2,3,2,1,13, 
BO20160610,3,1,1,2,3,2,1,173, 
BO20160610,3,2,1,1,3,1,1,13, 
BO20160610,3,2,1,2,3,2,1,520, 
BO20160610,3,1,1,2,3,1,0,13, 
BO20160610,3,1,1,1,3,1,1,240, 
BO20160610,3,1,1,1,3,1,1,13, 
BO20160610,3,1,2,2,3,2,1,853, 
BO20160610,3,1,2,2,3,2,1,120, 
BO20160610,3,1,1,1,3,1,1,387, 
BO20160610,3,2,1,2,3,2,1,413, 
BO20160610,3,1,1,1,3,1,1,600, 
BO20160610,3,2,2,1,3,1,1,653, 
BO20160610,3,2,2,1,3,1,1,533, 
BO20160610,3,2,1,1,3,1,1,306, 
BO20160610,3,2,1,2,3,2,1,160, 
BO20160610,3,2,2,1,3,1,1,200, 
BO20160610,3,2,2,1,3,1,1,267, 
BO20160610,3,2,1,2,3,2,1,120, 
BO20160610,3,1,1,1,3,1,1,13, 
BO20160610,3,2,2,1,3,1,1,13, 
BO20160610,3,2,1,2,3,2,1,13, 
BO20160610,3,2,1,2,3,2,1,107, 
BO20160610,3,1,2,1,3,1,1,13, 
BO20160610,3,2,1,1,3,1,1,13, 
BO20160610,3,2,2,2,3,2,1,2479, 
BO20160610,3,1,2,2,3,2,1,640, 
BO20160610,3,1,2,1,3,1,1,800, 
BO20160610,3,1,1,1,3,1,1,453, 
BO20160610,3,1,1,1,3,1,1,773, 
BO20160610,3,2,1,1,3,1,1,280, 
BO20160610,3,2,1,2,3,2,1,173, 
BO20160610,3,2,2,2,3,2,1,80, 
BO20160610,3,1,2,2,3,2,1,40, 
BO20160610,3,1,2,2,3,2,1,27, 
BO20160610,3,2,1,1,3,1,1,13, 
BO20160610,3,2,2,1,3,1,1,227, 
BO20160610,3,2,2,2,3,2,1,413, 
BO20160610,3,2,1,2,3,2,1,213, 
BO20160610,3,1,1,2,3,2,1,147, 
BO20160610,3,1,2,2,3,2,1,13, 
BO20160610,3,2,1,2,3,2,1,200, 
BO20160610,3,2,2,2,3,2,1,227, 
BO20160610,3,2,1,2,3,2,1,800, 
BO20160610,3,2,1,1,3,1,1,27, 
BO20160610,3,1,2,1,3,1,1,67, 
BO20160610,3,2,1,1,3,1,1,13, 
BO20160610,3,1,1,2,3,2,1,13, 
BO20160610,3,2,2,1,3,1,1,27, 
BO20160610,3,1,2,1,3,1,1,320, 
BO20160610,3,2,1,1,3,1,1,187, 
BO20160610,3,2,1,1,3,1,1,67, 
BO20160610,3,1,2,1,3,1,1,27, 
BO20160610,3,2,2,1,3,1,1,120, 
BO20160610,3,1,1,2,3,1,0,800, 
BO20160610,3,2,1,1,3,1,1,120, 
CD20160606,6,2,2,2,3,2,1,573, 
CD20160606,6,1,1,1,1,1,1,600, 
CD20160606,6,2,2,1,1,2,1,586, 
CD20160606,6,1,2,2,3,2,1,493, 
CD20160606,6,2,1,2,1,2,1,533, 
CD20160606,6,2,1,2,3,2,1,520, 
CD20160606,6,2,1,2,3,2,1,640, 
CD20160606,6,2,1,2,1,2,1,640, 
